year,month,station,pollutant,avg_value,median_value,max_value,min_value,std_value,records_count
2023,4,Centenario,PM10,30.853,28.3333,55.0417,14.2083,11.9277,29
2023,4,Córdoba,CO,0.6117,0.576,0.9858,0.3062,0.1728,30
2023,4,Córdoba,PM10,30.0347,28.4375,61.625,13.875,11.9502,30
2023,4,La Boca,CO,0.28,0.2479,0.5875,0.0912,0.1223,30
2023,4,La Boca,NO2,27.3645,25.7208,40.5,19.125,6.1774,30
2023,4,La Boca,PM10,31.7693,28.0,79.4583,14.0417,17.8851,29
2023,5,Centenario,CO,0.5769,0.5817,0.8875,0.3283,0.128,31
2023,5,Centenario,NO2,22.4637,23.0435,36.2083,12.875,4.654,31
2023,5,Centenario,PM10,27.5081,26.0,53.2083,11.3333,11.5299,31
2023,5,Córdoba,CO,0.6352,0.6092,1.0733,0.3388,0.1782,31
2023,5,Córdoba,PM10,27.5157,26.375,46.5833,12.9583,9.0722,27
2023,5,La Boca,CO,0.3039,0.31,0.4512,0.1521,0.091,31
2023,5,La Boca,NO2,29.5357,30.4583,39.9167,16.8333,6.1317,31
2023,5,La Boca,PM10,25.5591,24.375,42.6667,10.875,7.7794,31
2023,6,Centenario,CO,0.6521,0.6471,1.1192,0.3888,0.193,30
2023,6,Centenario,NO2,24.4634,23.7292,34.8182,16.5833,4.8605,30
2023,6,Centenario,PM10,32.093,31.625,50.3333,16.9167,8.933,30
2023,6,Córdoba,CO,0.7297,0.7106,1.2412,0.4133,0.2001,30
2023,6,Córdoba,PM10,31.3879,30.0417,52.25,18.25,8.8217,29
2023,6,La Boca,CO,0.3652,0.3764,0.575,0.1646,0.1186,30
2023,6,La Boca,NO2,33.0078,31.375,49.7917,18.875,7.657,30
2023,6,La Boca,PM10,29.2667,29.6042,44.625,13.2917,7.8375,30
2023,7,Centenario,CO,0.5131,0.4692,1.0175,0.2679,0.1793,31
2023,7,Centenario,NO2,21.9842,21.375,32.3478,15.0,3.5583,31
2023,7,Centenario,PM10,21.0538,19.9167,33.75,9.7917,6.056,31
2023,7,Córdoba,CO,0.5584,0.5396,0.9392,0.3608,0.148,31
2023,7,Córdoba,PM10,23.1411,22.7917,34.9583,14.6667,5.7104,31
2023,7,La Boca,CO,0.3896,0.4025,0.5812,0.1825,0.1173,31
2023,7,La Boca,NO2,33.7034,32.9,47.4167,17.6667,6.1168,31
2023,7,La Boca,PM10,21.3871,19.875,44.0833,9.9583,7.3651,31
2023,8,Centenario,CO,0.5194,0.5233,0.7638,0.3046,0.127,31
2023,8,Centenario,NO2,21.846,21.5833,28.3333,15.25,3.5676,31
2023,8,Centenario,PM10,27.2702,24.9583,53.25,10.125,10.3979,31
2023,8,Córdoba,CO,0.6355,0.6238,0.9004,0.3612,0.1566,31
2023,8,Córdoba,PM10,30.7864,28.9792,52.75,15.625,9.7612,30
2023,8,La Boca,CO,0.4373,0.4533,0.6225,0.2621,0.1018,25
2023,8,La Boca,NO2,35.1298,34.9545,46.7059,25.2083,5.9721,31
2023,8,La Boca,PM10,28.2634,28.4167,50.3333,13.0417,10.5961,31
2023,9,Centenario,CO,0.501,0.4925,0.8379,0.3125,0.1311,30
2023,9,Centenario,NO2,18.8963,18.5834,27.8333,14.0,3.6155,30
2023,9,Centenario,PM10,22.0986,20.5417,38.75,9.625,7.7103,30
2023,9,Córdoba,CO,0.4887,0.47,0.7754,0.2304,0.1756,30
2023,9,Córdoba,NO2,20.7386,19.8889,32.0,14.9583,4.4035,17
2023,9,Córdoba,PM10,25.7528,23.8334,44.0417,14.1667,7.8261,30
2023,9,La Boca,NO2,36.4033,35.2917,52.9167,26.2083,7.1572,30
2023,9,La Boca,PM10,22.8125,20.7083,40.0,14.75,7.1726,30
2023,10,Centenario,CO,0.4079,0.3958,0.61,0.3021,0.0672,31
2023,10,Centenario,NO2,16.2236,16.0417,25.5417,10.125,3.7996,31
2023,10,Centenario,PM10,24.3589,26.375,34.25,13.6667,5.2275,31
2023,10,Córdoba,CO,0.4715,0.4825,0.7308,0.2508,0.1029,31
2023,10,Córdoba,NO2,18.8038,18.125,30.1667,9.7917,5.016,31
2023,10,Córdoba,PM10,24.8898,23.8333,37.4583,14.8333,5.9745,31
2023,10,La Boca,NO2,34.1696,34.0833,56.5,19.8333,8.8351,29
2023,10,La Boca,PM10,23.7191,23.4286,38.75,11.625,6.1442,27
2023,11,Centenario,CO,0.4189,0.3956,0.9138,0.2354,0.1206,30
2023,11,Centenario,NO2,16.3623,15.9584,22.7083,11.25,3.2683,30
2023,11,Centenario,PM10,28.1597,24.25,72.625,8.625,14.2048,30
2023,11,Córdoba,CO,0.5833,0.5312,0.85,0.3683,0.1321,27
2023,11,Córdoba,NO2,18.1036,15.6875,31.1667,12.3333,4.8336,30
2023,11,Córdoba,PM10,32.0998,29.2083,77.5833,13.8333,14.3611,29
2023,11,La Boca,CO,0.4295,0.2742,0.771,0.2433,0.2962,3
2023,11,La Boca,NO2,31.4735,31.0652,43.7826,18.6667,6.2102,30
2023,11,La Boca,PM10,30.4741,28.375,60.1667,10.7917,12.4548,29
2023,12,Centenario,CO,0.3431,0.3471,0.5425,0.1971,0.0866,31
2023,12,Centenario,NO2,13.5709,12.9167,20.3333,8.2083,3.1131,31
2023,12,Centenario,PM10,17.4017,17.2083,30.9167,10.25,4.2779,31
2023,12,Córdoba,NO2,20.9008,19.375,32.5833,14.8333,5.3291,13
2023,12,Córdoba,PM10,23.0686,21.7917,39.7083,16.4167,5.1569,31
2023,12,La Boca,CO,0.4222,0.39,1.0058,0.2725,0.1401,31
2023,12,La Boca,NO2,21.1711,20.5,30.0417,11.3333,4.0899,31
2023,12,La Boca,PM10,22.6631,22.125,33.625,13.8125,4.7139,31
2024,1,Centenario,CO,0.3003,0.2817,0.5562,0.2088,0.0796,31
2024,1,Centenario,NO2,12.6986,10.875,27.7917,7.7083,4.9725,31
2024,1,Centenario,PM10,15.0004,14.4583,31.125,9.125,4.4132,31
2024,1,Córdoba,PM10,22.6234,22.2222,34.5417,15.5417,4.6666,31
2024,1,La Boca,CO,0.3998,0.3787,0.6054,0.3162,0.0616,31
2024,1,La Boca,NO2,19.1023,18.3333,32.375,10.0417,4.061,31
2024,1,La Boca,PM10,23.6446,22.125,38.1667,17.25,5.4207,31
2024,2,Centenario,CO,0.3948,0.4023,0.4904,0.225,0.0873,10
2024,2,Centenario,NO2,15.7252,14.8334,27.5833,7.4167,5.4995,10
2024,2,Centenario,PM10,18.7767,15.25,74.8333,4.7083,13.6916,25
2024,2,Córdoba,CO,0.5442,0.4958,0.8662,0.405,0.1371,14
2024,2,Córdoba,NO2,14.3576,12.9584,25.5,8.75,4.748,14
2024,2,Córdoba,PM10,23.4248,22.125,80.1667,8.9583,13.2856,28
2024,2,La Boca,CO,0.4403,0.4388,0.5679,0.1971,0.0825,29
2024,2,La Boca,NO2,19.3034,18.75,32.8333,10.4583,4.6438,29
2024,2,La Boca,PM10,25.4971,23.3333,85.0417,11.0833,13.5174,29
2024,3,Centenario,PM10,15.005,13.375,26.5,5.5,5.8242,31
2024,3,Córdoba,CO,0.4773,0.4671,0.8575,0.1883,0.1794,22
2024,3,Córdoba,NO2,17.2212,16.4167,25.1739,8.4583,4.214,29
2024,3,Córdoba,PM10,20.7519,18.6667,39.25,11.875,6.6083,31
2024,3,La Boca,CO,0.4544,0.4275,0.6454,0.2908,0.1,23
2024,3,La Boca,NO2,27.2138,25.5833,49.25,17.5417,7.1749,29
2024,3,La Boca,PM10,19.8391,19.3333,28.6667,12.4583,4.5461,27
2024,4,Centenario,CO,0.3845,0.3396,0.8492,0.2008,0.1503,22
2024,4,Centenario,PM10,12.9264,12.125,27.375,3.6667,5.7211,27
2024,4,Córdoba,NO2,18.3389,18.125,29.3478,10.2083,5.1619,29
2024,4,Córdoba,PM10,18.1461,16.8333,36.25,7.0,5.8848,29
2024,4,La Boca,CO,0.628,0.6426,0.8521,0.3587,0.1397,26
2024,4,La Boca,NO2,28.2694,27.375,40.0,18.5833,5.7999,30
2024,4,La Boca,PM10,18.8501,17.3958,31.875,7.9167,6.2724,30
2024,5,Centenario,CO,0.4224,0.3971,0.7971,0.2025,0.1509,31
2024,5,Centenario,PM10,20.4569,20.0,37.2083,8.3333,8.067,29
2024,5,Córdoba,NO2,23.5601,24.5833,31.75,14.125,4.6119,31
2024,5,Córdoba,PM10,23.957,23.6667,35.75,10.75,6.5561,31
2024,5,La Boca,CO,0.5528,0.531,0.9271,0.2588,0.1964,30
2024,5,La Boca,NO2,33.9026,33.0,48.875,17.625,8.4085,31
2024,5,La Boca,PM10,20.7165,19.5834,34.7083,11.125,6.8615,30
2024,6,Centenario,CO,0.4533,0.4625,0.8608,0.2442,0.145,30
2024,6,Centenario,PM10,22.7659,22.125,43.7917,10.0833,8.9362,30
2024,6,Córdoba,CO,0.5258,0.4902,1.1242,0.1696,0.2445,26
2024,6,Córdoba,NO2,21.2571,21.0834,29.7391,13.0417,4.5562,30
2024,6,Córdoba,PM10,25.9076,24.5417,47.0833,12.7083,9.8168,29
2024,6,La Boca,CO,0.4274,0.4584,0.7554,0.1325,0.1767,30
2024,6,La Boca,NO2,33.8542,32.8542,44.125,19.125,6.9044,30
2024,6,La Boca,PM10,22.6486,19.7292,49.0833,8.7917,10.5866,30
2024,7,Centenario,CO,0.6235,0.5575,1.2058,0.2442,0.2635,31
2024,7,Centenario,PM10,36.4933,34.125,85.875,16.9583,15.4796,31
2024,7,Córdoba,CO,0.8935,0.8254,1.4638,0.4204,0.2616,31
2024,7,Córdoba,NO2,30.9475,29.0,55.125,18.5417,9.0149,31
2024,7,Córdoba,PM10,37.0272,32.8958,88.0417,19.9167,14.3782,30
2024,7,La Boca,CO,0.6923,0.6045,1.6167,0.3479,0.3384,30
2024,7,La Boca,NO2,43.143,43.1042,65.7826,27.7917,9.2274,30
2024,7,La Boca,PM10,35.557,32.3542,70.75,17.2917,13.8745,30
2024,8,Centenario,CO,0.3814,0.354,0.7138,0.2133,0.1275,28
2024,8,Centenario,PM10,23.6365,21.75,41.9167,10.375,8.6378,27
2024,8,Córdoba,CO,0.8021,0.8379,1.3046,0.435,0.21,31
2024,8,Córdoba,NO2,24.5293,24.1667,39.1667,15.4545,6.0074,31
2024,8,Córdoba,PM10,27.0108,25.5,47.75,13.6667,7.8836,31
2024,8,La Boca,CO,0.4011,0.3704,0.7483,0.1538,0.1527,31
2024,8,La Boca,NO2,35.6138,33.0417,51.0417,20.2083,8.258,31
2024,8,La Boca,PM10,25.5337,22.2083,55.1667,8.5,11.9973,31
2024,9,Centenario,CO,0.3783,0.3588,0.8879,0.1825,0.1376,28
2024,9,Centenario,PM10,21.9658,20.4584,52.4583,8.3333,8.2061,28
2024,9,Córdoba,CO,0.7484,0.706,1.3371,0.3679,0.2067,28
2024,9,Córdoba,NO2,22.3467,22.5761,33.875,14.0833,4.3548,28
2024,9,Córdoba,PM10,24.4423,22.6667,50.125,11.125,8.8505,27
2024,9,La Boca,CO,0.4447,0.3964,0.9846,0.2783,0.1505,28
2024,9,La Boca,NO2,39.8158,41.3333,58.25,20.0833,9.536,28
2024,9,La Boca,PM10,29.0149,29.2084,32.5,25.1429,3.0441,4
2024,10,Centenario,CO,0.3403,0.3318,0.5333,0.2188,0.0759,30
2024,10,Centenario,PM10,20.8299,20.3542,30.4583,13.3333,4.6392,30
2024,10,Córdoba,CO,0.6635,0.6334,1.0567,0.42,0.1483,30
2024,10,Córdoba,NO2,19.0214,19.1458,28.7083,10.3333,4.4256,30
2024,10,Córdoba,PM10,24.4653,23.2292,40.0833,14.0833,6.1697,30
2024,10,La Boca,CO,0.5715,0.509,1.4683,0.2692,0.2802,28
2024,10,La Boca,NO2,34.1034,34.6667,47.0417,22.7083,6.7838,30
2024,10,La Boca,PM10,20.75,22.0625,26.3333,13.625,3.879,10
2024,11,Centenario,CO,0.288,0.2782,0.5667,0.1717,0.0798,30
2024,11,Centenario,NO2,11.0833,11.0833,11.0833,11.0833,0.0,1
2024,11,Centenario,PM10,24.0462,21.0,51.2941,14.0,9.0243,25
2024,11,Córdoba,CO,0.5681,0.5502,0.8362,0.3783,0.1244,30
2024,11,Córdoba,NO2,18.008,18.0208,27.1667,8.5833,4.741,30
2024,11,Córdoba,PM10,23.1056,22.0208,33.75,16.7083,4.6746,30
2024,11,La Boca,CO,0.3685,0.3092,1.1658,0.2179,0.2045,28
2024,11,La Boca,NO2,26.862,27.1667,42.9583,14.9167,7.3324,30
2024,11,La Boca,PM10,24.6759,23.1667,40.75,16.0,6.1199,30
2024,12,Centenario,CO,0.3166,0.3129,0.4829,0.1304,0.0944,31
2024,12,Centenario,NO2,11.2789,11.0,20.7917,5.625,4.0365,31
2024,12,Centenario,PM10,18.1988,18.3158,37.625,11.7917,4.8124,29
2024,12,Córdoba,CO,0.4742,0.4621,0.8192,0.2875,0.122,31
2024,12,Córdoba,NO2,15.7354,15.9583,25.0417,8.5417,4.0848,31
2024,12,Córdoba,PM10,23.2796,22.5,48.5,14.875,6.0253,27
2024,12,La Boca,CO,0.185,0.1954,0.32,0.0771,0.0656,31
2024,12,La Boca,NO2,17.7562,14.4583,42.8333,6.5,8.2359,31
2024,12,La Boca,PM10,23.2592,22.5,54.3,9.9583,8.3832,29
2025,1,Centenario,CO,0.3982,0.4033,0.5696,0.2504,0.0961,31
2025,1,Centenario,NO2,9.4011,9.1667,17.1667,5.087,2.883,31
2025,1,Centenario,PM10,16.366,15.8611,30.9167,7.4167,4.87,30
2025,1,Córdoba,CO,0.4397,0.4246,0.5992,0.2575,0.0886,31
2025,1,Córdoba,NO2,13.7773,13.125,24.5833,7.75,4.4233,31
2025,1,Córdoba,PM10,21.6555,20.9167,32.0,13.8333,5.1454,25
2025,1,La Boca,CO,0.1981,0.2033,0.2788,0.0704,0.0474,31
2025,1,La Boca,NO2,14.9745,14.5833,25.4583,9.8333,3.6683,31
2025,1,La Boca,PM10,17.3333,16.3542,27.1667,11.375,6.1965,6
2025,2,Centenario,CO,0.4025,0.4,0.7717,0.2662,0.1075,28
2025,2,Centenario,NO2,15.4891,15.2084,23.375,8.8333,3.7289,28
2025,2,Centenario,PM10,20.3289,20.5416,33.375,10.2083,5.8336,28
2025,2,Córdoba,CO,0.4035,0.3512,0.87,0.2217,0.156,17
2025,2,Córdoba,NO2,17.708,16.9167,30.5,9.7083,6.1562,17
2025,2,Córdoba,PM10,22.5097,22.9166,33.5833,10.0,6.5844,16
2025,2,La Boca,CO,0.2684,0.256,0.4871,0.1496,0.0742,28
2025,2,La Boca,NO2,18.7604,18.6913,27.4167,11.4167,3.5653,28
2025,2,La Boca,PM10,24.2354,25.0208,38.1667,8.9167,8.0019,20
2025,3,Centenario,CO,0.4077,0.4133,0.56,0.2288,0.0839,30
2025,3,Centenario,NO2,12.8088,12.6667,19.375,6.9583,3.6648,30
2025,3,Centenario,PM10,17.8087,17.7084,26.375,8.625,4.4673,30
2025,3,Córdoba,CO,0.4292,0.4021,0.7267,0.1687,0.1488,30
2025,3,Córdoba,NO2,16.9148,17.1875,23.2667,8.0,4.5948,22
2025,3,Córdoba,PM10,21.3417,22.1458,35.75,9.4167,5.9937,30
2025,3,La Boca,CO,0.2262,0.2414,0.3567,0.0942,0.0891,25
2025,3,La Boca,NO2,18.4046,17.4583,30.5417,9.125,4.6661,25
2025,3,La Boca,PM10,18.8095,18.6458,28.875,7.375,6.017,30
2025,4,Centenario,CO,0.4427,0.4194,0.9004,0.2496,0.1475,28
2025,4,Centenario,NO2,14.2867,12.875,23.2917,7.4583,4.4558,28
2025,4,Centenario,PM10,22.3363,19.8542,51.75,12.4583,8.7084,28
2025,4,Córdoba,CO,0.636,0.5848,1.2446,0.3121,0.206,28
2025,4,Córdoba,NO2,19.3619,19.4166,31.1667,8.9583,5.0822,28
2025,4,Córdoba,PM10,24.8545,23.304,48.6364,14.7917,8.634,20
2025,4,La Boca,CO,0.2866,0.2894,0.46,0.0967,0.0903,28
2025,4,La Boca,NO2,28.5852,28.875,45.875,13.3333,7.4756,28
2025,4,La Boca,PM10,22.3616,20.0834,57.5833,11.2083,9.3442,28
2025,5,Centenario,CO,0.4399,0.4058,0.8579,0.2675,0.1397,31
2025,5,Centenario,NO2,16.0164,14.7083,24.7083,8.25,4.3662,31
2025,5,Centenario,PM10,20.3212,20.4583,36.4583,10.1667,6.4856,31
2025,5,Córdoba,CO,0.7307,0.7429,1.1575,0.4008,0.188,31
2025,5,Córdoba,NO2,21.5034,21.75,32.2917,10.25,5.6006,31
2025,5,Córdoba,PM10,20.9257,20.4167,31.7917,12.4167,5.0642,30
2025,5,La Boca,CO,0.3392,0.3458,0.5254,0.1575,0.1007,31
2025,5,La Boca,NO2,32.1907,33.0,45.0417,18.7917,6.0331,31
2025,5,La Boca,PM10,20.5417,19.9167,32.4583,8.5417,6.3276,31
2025,6,Centenario,CO,0.5994,0.5288,1.5217,0.2633,0.271,28
2025,6,Centenario,NO2,18.7623,19.3986,31.2083,7.875,6.3315,30
2025,6,Centenario,PM10,28.9611,27.0417,46.4167,14.0417,10.0391,30
2025,6,Córdoba,CO,0.8128,0.724,1.9738,0.3942,0.3235,30
2025,6,Córdoba,NO2,24.6677,22.9167,38.7391,14.125,6.5194,30
2025,6,Córdoba,PM10,27.9458,26.0834,46.75,13.25,9.0863,30
2025,6,La Boca,CO,0.4115,0.4144,0.6221,0.1846,0.123,30
2025,6,La Boca,NO2,36.645,36.7854,52.4167,18.4167,8.303,30
2025,6,La Boca,PM10,31.228,29.9167,60.8333,10.2917,14.1023,27
2025,7,Centenario,CO,0.704,0.7333,1.3742,0.1804,0.3189,31
2025,7,Centenario,NO2,15.9994,15.875,27.0417,8.2381,4.2059,31
2025,7,Centenario,PM10,24.535,22.1667,48.1667,15.0,8.5282,31
2025,7,Córdoba,CO,0.7582,0.7125,1.4267,0.4,0.2401,31
2025,7,Córdoba,NO2,22.1459,21.3333,33.2917,13.875,5.2789,31
2025,7,Córdoba,PM10,26.178,22.8958,53.7083,15.25,9.4944,28
2025,7,La Boca,CO,0.3652,0.3542,0.5392,0.2117,0.0995,31
2025,7,La Boca,NO2,34.1934,33.625,56.9167,20.3333,7.455,31
2025,7,La Boca,PM10,24.418,22.4167,51.5833,11.0417,9.2379,31
2025,8,Centenario,CO,0.4656,0.4475,0.7454,0.3312,0.1073,31
2025,8,Centenario,NO2,15.2125,15.0,26.8333,9.4545,4.3365,31
2025,8,Centenario,PM10,21.621,20.9583,34.0833,9.4167,6.2436,31
2025,8,Córdoba,CO,0.6949,0.6621,1.0025,0.4546,0.1451,31
2025,8,Córdoba,NO2,22.738,23.2355,33.625,14.5556,4.9213,26
2025,8,Córdoba,PM10,23.1909,22.375,37.0,12.0417,5.8965,31
2025,8,La Boca,CO,0.3098,0.3096,0.4967,0.1992,0.0862,31
2025,8,La Boca,NO2,33.1107,31.5,49.7917,21.625,7.8112,31
2025,8,La Boca,PM10,21.6947,20.4792,41.25,7.8333,7.7286,30
2025,9,Centenario,CO,0.4263,0.4116,0.6954,0.2871,0.0974,30
2025,9,Centenario,NO2,16.2549,15.9991,24.5,8.5238,4.3743,30
2025,9,Centenario,PM10,18.6009,17.5299,32.1667,8.5833,5.226,28
2025,9,Córdoba,CO,0.5928,0.6043,0.8988,0.3071,0.1455,30
2025,9,Córdoba,NO2,16.5963,16.0625,25.7917,7.0,5.4413,30
2025,9,Córdoba,PM10,21.0214,20.25,38.2083,11.0,5.9059,27
2025,9,La Boca,CO,0.2929,0.2964,0.4271,0.1888,0.0661,30
2025,9,La Boca,NO2,30.0176,28.6875,45.625,19.4583,6.0367,30
2025,9,La Boca,PM10,18.4846,18.25,32.5,5.6667,6.2629,29
2025,10,Centenario,CO,0.4415,0.4242,0.7504,0.3,0.0867,31
2025,10,Centenario,NO2,14.9277,14.8333,23.375,7.0833,4.0332,31
2025,10,Centenario,PM10,17.3629,17.4167,24.7917,10.4167,4.2201,31
2025,10,Córdoba,CO,0.4841,0.4762,0.7821,0.2717,0.142,31
2025,10,Córdoba,NO2,14.0953,13.875,21.875,5.6667,4.0629,31
2025,10,Córdoba,PM10,20.2782,19.4583,29.875,13.625,4.7406,31
2025,10,La Boca,CO,0.2828,0.2854,0.4254,0.1742,0.0714,31
2025,10,La Boca,NO2,24.5069,23.9583,35.7391,12.6667,6.5721,31
2025,10,La Boca,PM10,20.5591,19.6667,36.1667,9.7917,7.0691,31
2025,11,Centenario,CO,0.4162,0.391,0.7758,0.1892,0.1655,26
2025,11,Centenario,NO2,14.7043,15.0208,22.5417,7.25,4.1938,26
2025,11,Centenario,PM10,23.476,18.125,99.0,13.2083,17.9413,26
2025,11,Córdoba,CO,0.4888,0.4546,0.9467,0.1154,0.1631,30
2025,11,Córdoba,NO2,15.1054,14.3542,24.913,7.625,4.0134,30
2025,11,Córdoba,PM10,30.5463,23.0208,135.5833,15.8421,24.6653,26
2025,11,La Boca,CO,0.28,0.2577,0.4454,0.145,0.078,28
2025,11,La Boca,NO2,22.9436,22.7917,35.5417,13.875,5.2466,28
2025,11,La Boca,PM10,27.6473,23.6458,116.4167,12.0,20.6608,28
2025,12,Centenario,CO,0.4326,0.3662,0.856,0.1687,0.1823,31
2025,12,Centenario,NO2,17.3953,18.25,29.125,6.5833,5.839,31
2025,12,Centenario,PM10,24.2785,22.5417,39.5417,13.5833,7.6561,25
2025,12,Córdoba,CO,0.4988,0.4912,0.7687,0.1121,0.1662,31
2025,12,Córdoba,NO2,20.7089,19.3333,33.125,10.0417,6.378,31
2025,12,Córdoba,PM10,29.7847,28.3958,48.0,15.6667,8.0767,30
2025,12,La Boca,CO,0.306,0.3242,0.4708,0.1708,0.0785,31
2025,12,La Boca,NO2,22.3671,21.4583,39.5833,11.4583,7.2264,31
2025,12,La Boca,PM10,32.2361,29.5208,52.1667,12.7083,10.3367,26
2026,1,Centenario,CO,0.3542,0.3496,0.5967,0.1278,0.1231,31
2026,1,Centenario,NO2,9.0323,8.75,14.6667,4.1667,2.6045,31
2026,1,Centenario,PM10,21.8033,19.2917,38.8333,11.5417,6.9657,31
2026,1,Córdoba,CO,0.315,0.3129,0.6088,0.12,0.1176,31
2026,1,Córdoba,NO2,15.8629,15.0417,23.5417,9.9167,4.2891,31
2026,1,Córdoba,PM10,27.7997,26.25,49.5417,17.5417,8.3212,31
2026,1,La Boca,CO,0.2262,0.2121,0.3162,0.1592,0.0451,31
2026,1,La Boca,NO2,18.1793,18.4167,31.25,8.5,4.4423,31
2026,1,La Boca,PM10,32.789,31.7917,48.5,16.8333,7.7719,31
2026,2,Centenario,CO,0.3614,0.3365,0.5246,0.2442,0.0827,28
2026,2,Centenario,NO2,10.1529,9.545,17.6667,4.5417,3.5814,28
2026,2,Centenario,PM10,19.6567,17.5833,37.9167,9.375,7.6246,25
2026,2,Córdoba,CO,0.4702,0.4486,0.8846,0.2808,0.1657,28
2026,2,Córdoba,NO2,18.5097,16.5,34.125,8.9583,6.1288,28
2026,2,Córdoba,PM10,26.8648,25.4583,50.125,12.6667,10.0663,28
2026,2,La Boca,CO,0.2546,0.2366,0.415,0.1546,0.0703,28
2026,2,La Boca,NO2,17.6664,17.2292,30.9167,7.3333,6.2659,28
2026,2,La Boca,PM10,32.598,31.1042,61.9583,14.3333,13.9549,28
2026,3,Centenario,CO,0.3211,0.3088,0.6833,0.1488,0.1206,31
2026,3,Centenario,NO2,11.5091,11.0417,26.2917,4.1667,4.6796,31
2026,3,Centenario,PM10,16.9788,15.75,38.875,8.5,6.3191,29
2026,3,Córdoba,CO,0.4886,0.4475,1.1471,0.3017,0.1627,31
2026,3,Córdoba,NO2,17.7167,16.7083,34.7917,7.6667,6.0277,31
2026,3,Córdoba,PM10,22.5603,21.375,49.9583,12.5417,7.4956,29
2026,3,La Boca,CO,0.264,0.2588,0.4888,0.1608,0.0717,31
2026,3,La Boca,NO2,24.0553,22.4167,48.1667,13.7083,8.9251,31
2026,3,La Boca,PM10,24.1087,22.2083,67.3,6.2917,11.9018,29
2026,4,Centenario,CO,0.4683,0.4433,0.845,0.1892,0.1502,29
2026,4,Centenario,NO2,14.5497,13.9973,23.4167,8.7917,3.6042,28
2026,4,Centenario,PM10,21.9285,18.625,39.5,7.4444,8.8148,27
2026,4,Córdoba,CO,0.6228,0.5441,1.2192,0.3388,0.213,30
2026,4,Córdoba,NO2,22.3181,22.7292,34.2083,15.0417,4.8757,30
2026,4,Córdoba,PM10,28.2315,26.8333,44.7083,18.0417,7.649,27
2026,4,La Boca,CO,0.2982,0.2956,0.4825,0.1558,0.0865,26
2026,4,La Boca,NO2,32.7884,33.3333,59.8333,15.4167,9.8942,27
2026,4,La Boca,PM10,19.8373,17.15,36.1053,5.0,10.1746,21
2026,5,Centenario,CO,0.4563,0.4458,0.8317,0.1779,0.1571,22
2026,5,Centenario,NO2,15.4653,16.3087,24.0,8.7826,4.3876,22
2026,5,Centenario,PM10,26.2159,26.7084,39.9583,13.7083,7.09,22
2026,5,Córdoba,CO,0.6602,0.6436,0.9692,0.4004,0.1629,22
2026,5,Córdoba,NO2,23.3314,23.1042,32.25,17.7917,4.1596,22
2026,5,Córdoba,PM10,30.2443,30.0208,47.1667,16.7083,8.0644,22
2026,5,La Boca,CO,0.3578,0.355,0.6075,0.1604,0.1196,21
2026,5,La Boca,NO2,29.6085,29.6666,38.8333,17.5417,6.3407,20
2026,5,La Boca,PM10,27.4424,27.625,49.0833,12.6667,8.1474,20
